127.0.0.1 - - [25/Jan/2024:14:42:59 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:56 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1625
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:56 +0900] "GET /BBS/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:56 +0900] "GET /BBS/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:57 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1625
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:57 +0900] "GET /BBS/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:57 +0900] "GET /BBS/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:57 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1625
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:57 +0900] "GET /BBS/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:57 +0900] "GET /BBS/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:58 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1625
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:58 +0900] "GET /BBS/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:58 +0900] "GET /BBS/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:58 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1625
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:58 +0900] "GET /BBS/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:48:58 +0900] "GET /BBS/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:49:36 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1633
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:49:36 +0900] "GET /BBS/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:49:36 +0900] "GET /BBS/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:49:37 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1633
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:49:37 +0900] "GET /BBS/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:49:37 +0900] "GET /BBS/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:49:37 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1633
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:49:37 +0900] "GET /BBS/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:49:37 +0900] "GET /BBS/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:50:11 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1661
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:50:11 +0900] "GET /BBS/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:50:11 +0900] "GET /BBS/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:50:22 +0900] "GET /BBS/bbs.jsp HTTP/1.1" 200 2305
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:50:23 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1661
0:0:0:0:0:0:0:1 - - [25/Jan/2024:14:50:23 +0900] "GET /BBS/main.jsp HTTP/1.1" 200 1661
